title:id12_s1_pwd_lq, start timestamp:1581574835.083313, stop timestamp:1581574852.343403, headset type:EPOCPLUS, headset serial:4A2C1058, headset firmware:633, subject name:lujain edrees, channels:150, sampling rate:eeg_128;mot_32;pm_0.1;pow_8, samples:2213      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1581574840.358482,10.000000,0.000000,4201.410156,4193.974121,4197.051270,4197.179688,4195.512695,4194.743652,4228.846191,4204.230957,4203.077148,4200.000000,4197.563965,4184.487305,4187.307617,4182.436035,2525.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.366192,11.000000,0.000000,4201.538574,4200.000000,4197.051270,4200.512695,4200.128418,4201.410156,4231.794922,4208.717773,4202.179688,4201.153809,4195.000000,4184.871582,4184.743652,4183.974121,2649.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.374002,12.000000,0.000000,4201.282227,4203.974121,4200.128418,4203.333496,4199.230957,4200.128418,4233.333496,4206.922852,4199.871582,4200.769043,4196.794922,4185.000000,4186.666504,4187.948730,2548.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,0.000000,0.689912,0.174744,-0.686584,0.148621,0.999527,0.039063,-0.003418,-74.021515,-138.472565,23.477531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.381812,13.000000,0.000000,4200.897461,4205.512695,4201.282227,4202.307617,4198.974121,4192.051270,4227.948730,4202.948730,4201.153809,4198.077148,4201.410156,4188.589844,4191.922852,4192.563965,2254.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.389622,14.000000,0.000000,4200.769043,4208.077148,4201.410156,4201.025879,4202.692383,4192.820313,4225.384766,4199.871582,4200.897461,4202.820313,4200.641113,4192.307617,4193.461426,4194.358887,2525.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.397432,15.000000,0.000000,4200.897461,4208.846191,4201.666504,4202.563965,4206.410156,4200.897461,4232.948730,4202.307617,4201.282227,4208.205078,4198.589844,4192.563965,4189.743652,4191.410156,2649.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.405242,16.000000,0.000000,4200.641113,4211.025879,4202.692383,4206.794922,4205.512695,4201.794922,4236.153809,4203.461426,4201.025879,4202.563965,4206.025879,4196.153809,4193.974121,4195.256348,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,0.689896,0.174805,-0.686584,0.148621,0.993667,0.033204,-0.003906,-73.273827,-137.724884,22.729839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014879,0.018909,0.024684,0.007340,0.007605,0.268569,1.450359,0.348436,0.155579,0.093523,0.118498,0.330814,0.083944,0.059215,0.051099,0.221692,0.562318,0.167416,0.052151,0.083358,0.283956,0.351694,0.178695,0.124632,0.131626,0.057062,0.264271,0.062864,0.045271,0.077293,0.203152,1.022854,0.493699,0.135231,0.087336,0.196890,2.069621,0.576174,0.092522,0.104635,0.182301,1.885508,0.414326,0.133313,0.109194,0.380032,1.400174,0.279335,0.313144,0.208756,0.666651,1.156693,0.228848,0.166784,0.247615,0.775792,1.222072,0.258254,0.100624,0.153343,2.069986,1.189405,0.131796,0.147967,0.243246,0.533644,1.563745,0.159008,0.096921,0.110593
1581574840.413052,17.000000,0.000000,4201.153809,4211.025879,4201.922852,4205.256348,4199.358887,4197.307617,4225.128418,4193.974121,4195.000000,4195.000000,4206.666504,4197.307617,4203.333496,4200.128418,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.420862,18.000000,0.000000,4202.051270,4210.000000,4200.897461,4201.025879,4194.871582,4196.025879,4220.000000,4189.358887,4191.025879,4196.282227,4204.102539,4195.128418,4202.051270,4198.589844,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.428572,19.000000,0.000000,4201.025879,4211.025879,4203.717773,4203.589844,4200.769043,4193.717773,4225.769043,4198.974121,4193.077148,4198.717773,4209.102539,4198.461426,4198.205078,4198.333496,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.436381,20.000000,0.000000,4200.000000,4209.102539,4204.743652,4209.871582,4203.974121,4192.051270,4222.820313,4201.410156,4195.641113,4197.436035,4209.102539,4202.179688,4201.153809,4201.282227,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,5.000000,0.000000,0.690005,0.174805,-0.686462,0.148682,0.984878,0.033692,-0.008789,-71.479362,-138.323029,23.627069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.444191,21.000000,0.000000,4200.641113,4206.282227,4201.282227,4208.974121,4198.717773,4195.641113,4213.461426,4194.871582,4195.769043,4197.692383,4206.153809,4198.846191,4200.769043,4199.102539,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.452001,22.000000,0.000000,4201.025879,4210.512695,4203.974121,4208.589844,4202.820313,4198.333496,4218.205078,4201.025879,4200.128418,4202.436035,4212.692383,4199.743652,4198.077148,4201.410156,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.459811,23.000000,0.000000,4201.025879,4215.384766,4208.205078,4213.461426,4210.897461,4199.358887,4227.179688,4214.358887,4208.077148,4211.153809,4218.974121,4208.974121,4208.077148,4211.922852,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.467621,24.000000,0.000000,4200.128418,4214.102539,4208.077148,4218.589844,4210.128418,4202.563965,4225.384766,4218.846191,4215.897461,4219.230957,4217.051270,4209.871582,4218.717773,4210.769043,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,6.000000,0.000000,0.690189,0.174866,-0.686340,0.148315,0.975601,0.038575,0.005859,-72.227051,-139.070724,23.627069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.475431,25.000000,0.000000,4198.717773,4213.846191,4207.820313,4217.307617,4210.128418,4205.897461,4224.615234,4216.025879,4217.692383,4217.820313,4217.948730,4206.922852,4216.410156,4207.563965,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.483241,26.000000,0.000000,4200.769043,4207.179688,4204.615234,4207.179688,4210.384766,4202.307617,4226.922852,4212.948730,4212.179688,4206.794922,4216.794922,4205.128418,4205.000000,4205.000000,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.491051,27.000000,0.000000,4201.922852,4197.307617,4198.333496,4198.717773,4202.948730,4198.205078,4222.692383,4207.948730,4206.025879,4202.179688,4207.307617,4194.615234,4198.077148,4196.410156,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.498761,28.000000,0.000000,4199.871582,4201.282227,4198.717773,4204.230957,4203.846191,4200.769043,4219.487305,4207.179688,4206.282227,4212.307617,4205.641113,4189.358887,4203.333496,4196.282227,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,7.000000,0.000000,0.690300,0.174927,-0.686279,0.148010,0.990250,0.048829,0.000488,-72.675667,-138.323029,23.178453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.506570,29.000000,0.000000,4199.230957,4211.410156,4202.948730,4211.666504,4215.641113,4204.230957,4222.307617,4211.025879,4211.153809,4219.230957,4212.436035,4197.820313,4204.871582,4204.615234,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.514380,30.000000,0.000000,4200.512695,4211.282227,4201.666504,4206.538574,4215.000000,4203.333496,4221.922852,4208.717773,4212.563965,4212.307617,4213.077148,4199.615234,4201.282227,4200.128418,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.522190,31.000000,0.000000,4200.769043,4210.641113,4200.384766,4205.256348,4210.512695,4204.487305,4219.743652,4207.820313,4210.384766,4210.769043,4209.743652,4194.743652,4209.230957,4193.846191,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.530000,32.000000,0.000000,4200.384766,4215.769043,4202.563965,4213.846191,4211.282227,4205.384766,4216.282227,4209.743652,4205.641113,4214.102539,4208.846191,4198.589844,4213.333496,4201.025879,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,8.000000,0.000000,0.690382,0.175049,-0.686218,0.147766,0.991714,0.050294,0.007813,-72.376595,-138.023956,23.028915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016542,0.022280,0.025204,0.006722,0.007468,0.272448,1.070375,0.371316,0.193413,0.093691,0.096399,0.256413,0.077915,0.048965,0.038228,0.221007,0.429238,0.183845,0.071737,0.079146,0.265689,0.248073,0.201964,0.141721,0.133962,0.079409,0.223587,0.055176,0.051720,0.076744,0.187732,0.867597,0.438160,0.150730,0.093409,0.193735,1.769721,0.540107,0.111381,0.102235,0.212946,1.595843,0.412749,0.147349,0.096935,0.359854,1.103225,0.299030,0.274845,0.182771,0.591450,0.857577,0.264214,0.168211,0.233774,0.848841,1.047195,0.293936,0.100773,0.148381,1.911850,0.809429,0.183676,0.161534,0.222234,0.578229,1.236037,0.197619,0.097326,0.110893
1581574840.537810,33.000000,0.000000,4200.128418,4216.282227,4202.436035,4215.128418,4210.256348,4200.512695,4209.487305,4202.820313,4203.974121,4209.743652,4208.461426,4202.051270,4208.589844,4203.589844,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.545620,34.000000,0.000000,4199.871582,4212.179688,4202.820313,4209.743652,4209.743652,4199.871582,4209.102539,4199.230957,4207.692383,4209.230957,4209.487305,4199.358887,4209.487305,4200.897461,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.553430,35.000000,0.000000,4200.128418,4210.128418,4202.948730,4210.641113,4206.282227,4202.692383,4211.410156,4204.743652,4205.769043,4216.282227,4213.077148,4199.487305,4208.461426,4200.897461,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.561240,36.000000,0.000000,4200.000000,4207.820313,4201.922852,4211.794922,4199.487305,4198.205078,4204.358887,4204.358887,4200.512695,4213.333496,4212.820313,4200.897461,4201.282227,4200.256348,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,9.000000,0.000000,0.690375,0.175232,-0.686218,0.147583,0.984878,0.045899,0.008301,-74.171051,-138.323029,22.131685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.569049,37.000000,0.000000,4200.000000,4210.000000,4202.436035,4211.666504,4205.384766,4196.153809,4200.256348,4203.717773,4206.282227,4208.589844,4213.974121,4201.794922,4201.794922,4201.922852,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.576759,38.000000,0.000000,4200.000000,4212.307617,4203.333496,4211.282227,4215.256348,4202.436035,4208.205078,4211.025879,4213.717773,4211.410156,4214.487305,4203.717773,4204.102539,4205.641113,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.584569,39.000000,0.000000,4200.000000,4206.794922,4202.179688,4210.897461,4209.743652,4204.102539,4211.153809,4212.820313,4212.820313,4210.641113,4208.717773,4201.410156,4200.769043,4203.461426,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.592379,40.000000,0.000000,4200.000000,4205.769043,4201.666504,4212.179688,4205.641113,4201.153809,4202.307617,4208.333496,4210.128418,4209.743652,4207.179688,4200.512695,4204.871582,4198.077148,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,10.000000,0.000000,0.690420,0.175293,-0.686157,0.147583,0.995132,0.045411,-0.000977,-72.376595,-138.472565,22.729839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.600189,41.000000,0.000000,4200.000000,4205.641113,4201.410156,4210.256348,4205.512695,4198.974121,4192.436035,4202.051270,4202.820313,4207.948730,4206.538574,4200.384766,4205.384766,4196.666504,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.607999,42.000000,0.000000,4200.000000,4199.102539,4200.641113,4206.922852,4197.051270,4198.846191,4191.282227,4197.563965,4197.563965,4200.769043,4201.794922,4199.743652,4198.589844,4197.307617,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.615809,43.000000,0.000000,4200.000000,4199.358887,4201.538574,4208.461426,4193.974121,4200.769043,4195.512695,4205.000000,4205.897461,4201.025879,4201.538574,4201.922852,4198.717773,4199.487305,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.623619,44.000000,0.000000,4200.000000,4203.846191,4202.179688,4208.077148,4196.282227,4201.666504,4194.358887,4213.846191,4210.769043,4208.205078,4207.307617,4202.820313,4205.000000,4200.897461,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,11.000000,0.000000,0.690362,0.175232,-0.686218,0.147644,0.984878,0.038087,-0.002441,-74.171051,-138.323029,23.178453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.631429,45.000000,0.000000,4200.000000,4202.563965,4200.641113,4204.102539,4193.589844,4198.333496,4186.794922,4206.922852,4205.128418,4209.358887,4207.563965,4200.000000,4204.743652,4198.205078,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574840.639139,46.000000,0.000000,4200.000000,4204.615234,4200.641113,4207.179688,4195.512695,4197.948730,4185.897461,4204.487305,4207.436035,4207.051270,4204.487305,4198.974121,4198.974121,4197.563965,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
